Date,TATASTEEL.NS,JSWSTEEL.NS,HINDALCO.NS,VEDL.NS,JINDALSTEL.NS,SAIL.NS,HINDZINC.NS,NATIONALUM.NS,NMDC.NS,COALINDIA.NS,MOIL.NS,APLAPOLLO.NS,RATNAMANI.NS,WELCORP.NS,SARDAEN.NS,MAITHANALL.NS,GMDCLTD.NS,AIAENG.NS
2020-11-26,23.45943260192871,340.9417724609375,223.4964141845703,62.44598388671875,246.6099090576172,40.32262420654297,149.86416625976562,30.821380615234375,55.29015350341797,89.82636260986328,114.27095031738281,315.8674011230469,1073.0985107421875,105.97942352294922,29.966514587402344,542.5667724609375,42.355438232421875,1884.2528076171875
2020-11-27,23.82882308959961,332.3992004394531,220.04530334472656,63.47098922729492,241.0769805908203,41.96845245361328,155.76380920410156,32.047698974609375,55.31884002685547,90.18551635742188,110.34439849853516,335.7348937988281,1103.20068359375,108.22455596923828,30.741296768188477,536.4771118164062,41.86500549316406,1827.2601318359375
2020-12-01,24.177579879760742,339.94512939453125,222.9131317138672,63.89149475097656,250.1173553466797,43.267784118652344,154.33975219726562,32.917205810546875,56.95431900024414,90.79609680175781,113.0215835571289,342.4865417480469,1102.3192138671875,115.14323425292969,30.26073455810547,554.1076049804688,42.132511138916016,1854.2801513671875
2020-12-02,24.943187713623047,349.6741027832031,225.39210510253906,65.25814056396484,255.99610900878906,44.78367614746094,157.49301147460938,34.36638641357422,59.22100830078125,93.20246887207031,119.80377197265625,349.2133483886719,1093.2100830078125,115.73888397216797,32.20260238647461,569.7736206054688,42.57836151123047,2079.888427734375
2020-12-03,25.626253128051758,351.9996032714844,235.25938415527344,66.44084167480469,259.9975891113281,46.99253845214844,161.4600067138672,34.82185363769531,60.68430709838867,95.86026000976562,123.64105987548828,352.31842041015625,1091.283935546875,118.12146759033203,33.50208282470703,551.7503051757812,43.7375602722168,2042.1884765625
2020-12-04,25.700542449951172,351.57244873046875,245.66134643554688,67.78123474121094,264.0978698730469,47.55558395385742,163.56216430664062,34.98747253417969,61.3155403137207,95.75251770019531,124.48883819580078,368.4945983886719,1074.6004638671875,116.05962371826172,33.93360137939453,546.7902221679688,43.202545166015625,1996.2203369140625
2020-12-07,25.364171981811523,346.4469299316406,244.25172424316406,69.41070556640625,263.1592712402344,47.64220428466797,162.74844360351562,35.69136047363281,62.75016403198242,98.26664733886719,127.16600799560547,384.3876037597656,1101.600830078125,118.16728973388672,33.644290924072266,544.1873779296875,44.005069732666016,2038.989501953125
2020-12-08,25.31877326965332,344.21636962890625,238.85630798339844,71.61839294433594,257.18170166015625,48.291873931884766,161.05313110351562,35.111690521240234,61.86070251464844,96.4349365234375,125.78279113769531,372.63800048828125,1063.760986328125,115.73888397216797,32.4134635925293,545.4642333984375,44.04965591430664,2007.2940673828125
2020-12-09,25.149551391601562,343.4570617675781,234.2872314453125,75.45556640625,255.008056640625,47.38233947753906,164.8844757080078,34.86325454711914,61.43031692504883,96.7581787109375,128.28152465820312,377.71044921875,1044.726806640625,115.55559539794922,31.82501792907715,539.6201782226562,46.23430252075195,2012.215576171875
2020-12-10,25.180505752563477,343.8841552734375,235.9398651123047,75.74467468261719,256.29248046875,48.291873931884766,162.54498291015625,34.61482620239258,61.86070251464844,96.86592864990234,126.09514617919922,374.2625732421875,1045.9022216796875,120.87060546875,31.28070640563965,542.8613891601562,45.11968994140625,1946.5609130859375
