Date,ULTRACEMCO.NS,SHREECEM.NS,AMBUJACEM.NS,ACC.NS,RAMCOCEM.NS,JKCEMENT.NS,DALBHARAT.NS,BIRLACORPN.NS,JKLAKSHMI.NS,HEIDELBERG.NS,INDIACEM.NS,ORIENTCEM.NS,STARCEMENT.NS,PRSMJOHNSN.NS,SAGCEM.NS,SANGHIIND.NS,NCLIND.NS,DECCANCE.NS,KCP.NS,MANGLMCEM.NS
2020-08-31,3822.47607421875,20002.748046875,190.53334045410156,1266.3880615234375,682.845458984375,1465.47412109375,736.7117309570312,600.6101684570312,254.091796875,163.4984893798828,112.97062683105469,61.50669860839844,90.25,52.150001525878906,92.49776458740234,29.100000381469727,89.21440124511719,279.22137451171875,57.52065658569336,192.87596130371094
2020-09-01,3831.092529296875,20183.810546875,192.75042724609375,1282.53173828125,692.2547607421875,1473.787353515625,744.2779541015625,594.031005859375,254.43150329589844,161.46987915039062,111.88626861572266,61.933170318603516,86.6500015258789,51.70000076293945,92.52722930908203,29.549999237060547,96.82001495361328,280.93109130859375,57.71498489379883,193.02305603027344
2020-09-02,3859.536865234375,20279.466796875,196.59637451171875,1300.9267578125,705.1619262695312,1463.21142578125,755.2831420898438,605.9710693359375,258.2166442871094,161.85833740234375,113.36494445800781,61.55406951904297,86.5,52.349998474121094,94.02039337158203,30.0,97.98652648925781,285.034423828125,59.36676025390625,198.22000122070312
2020-09-03,3866.68505859375,20146.73046875,194.19833374023438,1282.0047607421875,709.4971313476562,1469.85205078125,743.29541015625,603.0469360351562,262.6326904296875,162.20362854003906,114.54788208007812,61.55406951904297,84.94999694824219,53.20000076293945,93.9811019897461,29.5,97.14664459228516,290.9940490722656,60.532718658447266,199.2986297607422
2020-09-04,3834.470703125,19748.60546875,188.67823791503906,1254.1246337890625,705.4574584960938,1465.4249267578125,731.6512451171875,587.4030151367188,255.547607421875,159.87286376953125,111.98484802246094,61.31715393066406,85.25,51.650001525878906,92.4388198852539,28.0,95.51354217529297,280.3449401855469,58.44371032714844,193.21914672851562
2020-09-07,3768.426513671875,19509.603515625,190.53334045410156,1283.6812744140625,710.7286987304688,1451.01220703125,707.4299926757812,583.6990356445312,251.32569885253906,159.91603088378906,110.90049743652344,60.55898666381836,84.75,51.45000076293945,94.19721221923828,27.850000381469727,95.28022003173828,281.17535400390625,60.3869743347168,192.77789306640625
2020-09-08,3744.045654296875,19088.40625,186.8683624267578,1253.645751953125,687.870361328125,1443.3876953125,688.0726318359375,576.8274536132812,247.9287567138672,159.91603088378906,109.37252044677734,59.70603561401367,84.80000305175781,52.099998474121094,92.65493774414062,27.299999237060547,92.80723571777344,272.1871337890625,58.2008056640625,188.36538696289062
2020-09-09,3755.64892578125,19133.42578125,189.5379180908203,1260.7353515625,679.6925048828125,1413.33251953125,671.12255859375,569.2736206054688,245.93911743164062,158.8369903564453,107.64740753173828,57.90537643432617,83.1500015258789,50.599998474121094,90.48394775390625,26.899999618530273,92.15399932861328,266.91143798828125,55.48023223876953,185.08050537109375
2020-09-10,3833.883056640625,19371.935546875,192.7051544189453,1286.93896484375,688.5599975585938,1422.6295166015625,698.1443481445312,582.237060546875,244.67739868164062,162.22789001464844,115.13935089111328,58.710933685302734,85.75,52.650001525878906,92.15392303466797,27.350000381469727,100.4128646850586,268.5722961425781,56.30611801147461,182.13882446289062
2020-09-11,3822.720947265625,19233.029296875,192.25271606445312,1266.1485595703125,692.6489868164062,1412.447021484375,700.8464965820312,582.237060546875,250.30661010742188,160.9785919189453,114.2028579711914,57.810611724853516,87.69999694824219,53.04999923706055,95.52337646484375,27.149999618530273,106.75865936279297,286.1579895019531,62.9618034362793,184.19801330566406
2020-09-14,3832.512451171875,19516.064453125,191.0310516357422,1310.0284423828125,711.8125610351562,1516.3861083984375,718.7300415039062,654.6085815429688,262.4385681152344,163.744873046875,122.976318359375,60.0377311706543,91.0999984741211,56.25,102.291748046875,27.100000381469727,109.04499816894531,283.910888671875,62.28165817260742,188.12025451660156
2020-09-15,3849.50048828125,19788.00390625,196.77735900878906,1328.759033203125,719.5962524414062,1550.2288818359375,754.693603515625,696.9592895507812,259.4298400878906,168.11734008789062,122.976318359375,59.65864944458008,89.69999694824219,59.54999923706055,101.0736312866211,28.600000381469727,107.41189575195312,284.1062927246094,61.941585540771484,186.5513458251953
2020-09-16,3892.044921875,20106.1484375,197.81805419921875,1331.4415283203125,756.8396606445312,1557.312255859375,754.2513427734375,699.7371826171875,263.9429626464844,169.6343231201172,125.29290008544922,60.179893493652344,89.69999694824219,61.599998474121094,100.41547393798828,28.299999237060547,106.89865112304688,291.5802307128906,62.13591384887695,189.88525390625
2020-09-17,3886.218994140625,19613.6015625,199.35641479492188,1350.5074462890625,739.4495239257812,1560.2144775390625,778.9639282226562,691.3060302734375,260.88568115234375,168.29580688476562,126.27869415283203,58.85308837890625,89.75,60.0,99.4134750366211,28.25,106.71034240722656,292.1175842285156,59.998321533203125,189.04745483398438
2020-09-18,3919.16796875,19251.228515625,199.08494567871094,1371.7767333984375,734.5231323242188,1531.1429443359375,755.577880859375,700.7606201171875,265.10760498046875,168.65274047851562,121.52466583251953,59.184791564941406,88.6500015258789,59.099998474121094,103.02851867675781,28.149999618530273,106.2396469116211,285.6694641113281,59.31817626953125,184.36561584472656
2020-09-21,3798.046142578125,18642.501953125,189.80938720703125,1319.99267578125,709.0538330078125,1505.4658203125,743.24609375,655.1447143554688,257.9255065917969,165.84188842773438,113.35369873046875,56.43642044067383,85.9000015258789,57.5,98.42131042480469,25.799999237060547,98.8494644165039,266.03216552734375,56.93767547607422,179.58523559570312
2020-09-22,3802.20751953125,18720.166015625,187.13986206054688,1303.609375,696.5408325195312,1479.5916748046875,749.2892456054688,643.5944213867188,243.51272583007812,159.55087280273438,115.2354965209961,55.96255874633789,85.4000015258789,56.20000076293945,96.30926513671875,25.25,99.55553436279297,264.468994140625,56.93767547607422,174.01632690429688
2020-09-23,3788.499267578125,18689.990234375,189.35691833496094,1297.90869140625,713.438232421875,1476.4927978515625,737.1048583984375,619.0807495117188,243.90093994140625,160.17550659179688,116.91921997070312,55.109622955322266,84.75,56.349998474121094,96.99690246582031,25.25,98.943603515625,265.8367614746094,56.54902648925781,173.5234832763672
2020-09-24,3699.053466796875,18088.515625,179.40267944335938,1248.9989013671875,684.5205078125,1456.1279296875,721.333984375,592.4226684570312,241.81422424316406,156.2491912841797,114.9383773803711,55.82040786743164,82.69999694824219,54.900001525878906,94.38386535644531,24.25,94.51892852783203,258.60711669921875,55.577392578125,169.9751434326172
2020-09-25,3778.0712890625,18745.806640625,185.96343994140625,1277.453857421875,698.9053955078125,1475.803955078125,739.2665405273438,614.8407592773438,240.11575317382812,158.5692901611328,115.78023529052734,60.36943817138672,83.0,56.349998474121094,98.8731918334961,25.450000762939453,101.0147476196289,265.1528625488281,57.03484344482422,172.14356994628906
