Date,DMART.NS,FRETAIL.NS,ABFRL.NS,VMART.NS,TRENT.NS,SHOPERSTOP.NS,FLFL.NS,SPENCERS.NS,FCONSUMER.NS,FEL.NS,FMNL.NS,FSC.NS,ARVINDFASN.NS,CANTABIL.NS,KKCL.NS,SORILINFRA.NS,TCNSBRANDS.NS,V2RETAIL.NS,ZODIACLOTH.NS
2020-09-02,2218.449951171875,131.5500030517578,145.25,1835.3892822265625,648.8574829101562,166.8165740966797,140.64999389648438,85.0999984741211,12.0,19.049999237060547,27.549999237060547,158.5,139.94488525390625,60.00755310058594,144.15005493164062,63.849998474121094,400.1000061035156,56.25,109.44999694824219
2020-09-03,2278.39990234375,118.4000015258789,139.3000030517578,1838.28857421875,648.9073486328125,172.78106689453125,133.64999389648438,84.8499984741211,11.399999618530273,18.100000381469727,26.200000762939453,150.60000610351562,146.93484497070312,62.19645690917969,148.91702270507812,60.75,381.1499938964844,56.70000076293945,112.05000305175781
2020-09-04,2251.449951171875,112.5,136.8000030517578,1809.99560546875,647.0654907226562,168.61538696289062,127.0,82.69999694824219,10.899999618530273,17.200000762939453,24.899999618530273,143.10000610351562,142.37196350097656,61.86122512817383,147.10887145996094,57.900001525878906,361.8999938964844,55.0,111.25
2020-09-07,2261.39990234375,106.9000015258789,137.25,1780.703125,644.2780151367188,166.34320068359375,120.6500015258789,82.4000015258789,10.399999618530273,16.350000381469727,23.700000762939453,135.9499969482422,138.343017578125,61.87107849121094,147.47459411621094,60.75,359.04998779296875,54.400001525878906,110.25
2020-09-08,2246.60009765625,101.5999984741211,137.8000030517578,1873.0299072265625,632.3809814453125,163.17160034179688,114.6500015258789,78.25,10.050000190734863,15.649999618530273,22.75,129.1999969482422,131.7413787841797,62.44295883178711,146.3408203125,59.79999923706055,366.0,52.900001525878906,109.6500015258789
2020-09-09,2222.699951171875,96.55000305175781,129.9499969482422,1958.958251953125,648.5090942382812,159.7633056640625,108.94999694824219,80.3499984741211,9.949999809265137,14.949999809265137,22.100000381469727,122.75,128.34347534179688,61.86122512817383,140.94619750976562,58.45000076293945,369.5,51.400001525878906,107.05000305175781
2020-09-10,2237.75,101.3499984741211,132.25,1915.21923828125,676.7830200195312,162.60354614257812,103.5999984741211,84.25,10.399999618530273,15.649999618530273,23.200000762939453,121.3499984741211,128.48910522460938,63.26133346557617,142.44570922851562,60.45000076293945,368.8500061035156,52.70000076293945,105.4000015258789
2020-09-11,2239.35009765625,106.4000015258789,131.5500030517578,1879.7781982421875,692.2141723632812,164.73373413085938,106.69999694824219,86.5999984741211,10.350000381469727,15.300000190734863,24.350000381469727,123.30000305175781,130.47930908203125,64.30648040771484,141.54051208496094,60.95000076293945,371.25,53.25,106.9000015258789
2020-09-14,2162.699951171875,101.0999984741211,136.0,2045.53662109375,692.3138427734375,168.56805419921875,101.6500015258789,90.0,9.899999618530273,14.550000190734863,23.25,117.4000015258789,136.69261169433594,64.77975463867188,143.1863250732422,63.95000076293945,385.1499938964844,55.900001525878906,108.94999694824219
2020-09-15,2136.14990234375,103.8499984741211,134.14999389648438,2115.218994140625,744.531005859375,166.20118713378906,104.9000015258789,88.1500015258789,9.949999809265137,15.050000190734863,24.399999618530273,123.25,134.1199188232422,66.0615463256836,144.5304412841797,66.3499984741211,400.8999938964844,55.04999923706055,108.8499984741211
2020-09-16,2135.949951171875,102.75,137.64999389648438,2115.019287109375,752.0475463867188,164.68638610839844,104.9000015258789,86.6500015258789,9.850000381469727,15.0,24.299999237060547,122.8499984741211,132.08119201660156,65.73617553710938,144.6309814453125,68.0,400.45001220703125,53.79999923706055,109.3499984741211
2020-09-17,2139.050048828125,99.9000015258789,135.35000610351562,2097.32373046875,710.3335571289062,161.5621337890625,104.0,85.80000305175781,9.600000381469727,14.350000381469727,23.549999237060547,119.6500015258789,131.64430236816406,64.8164291381836,143.32350158691406,70.5999984741211,393.8500061035156,53.650001525878906,108.6500015258789
